name,selling_price,km_driven,fuel,transmission,engine (CC),max_power(bhp),seats,Clusters
Renault Fluence Diesel E4,570000,100000,Diesel,Manual,1461.0,78.0,5.0,0
Mahindra Thar CRDe,800000,60000,Diesel,Manual,2498.0,105.0,6.0,0
Hyundai Verna CRDi SX ABS,375000,100000,Diesel,Manual,1493.0,110.0,5.0,0
Mahindra Bolero SLX,300000,170000,Diesel,Manual,2523.0,63.0,7.0,0
Toyota Etios G,350000,100000,Petrol,Manual,1496.0,88.73,5.0,1
Mahindra Bolero SLX,400000,120000,Diesel,Manual,2523.0,63.0,7.0,0
Volkswagen Polo 1.5 TDI Comfortline,434999,50000,Diesel,Manual,1498.0,88.8,5.0,0
Maruti Alto 800 LXI,260000,25000,Petrol,Manual,796.0,47.3,5.0,1
Maruti Swift VDI,450000,24019,Diesel,Manual,1248.0,74.0,5.0,0
Hyundai Verna 1.6 SX,459999,80000,Diesel,Manual,1582.0,126.32,5.0,0
Maruti Ritz VDi ABS,210000,100000,Diesel,Manual,1248.0,73.9,5.0,0
Maruti Swift Dzire VXI,540000,93000,Petrol,Manual,1197.0,83.14,5.0,1
Maruti Ertiga SHVS VDI,710000,50000,Diesel,Manual,1248.0,88.5,7.0,0
Maruti Alto 800 VXI,285000,22000,Petrol,Manual,796.0,47.3,5.0,1
Hyundai Creta 1.4 E Plus,990000,19600,Diesel,Manual,1396.0,88.7,5.0,0
Tata Indigo CS eGLS BS IV,362000,104000,Petrol,Manual,1193.0,64.1,5.0,1
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,880000,33000,Diesel,Manual,1498.0,98.96,5.0,0
Mahindra TUV 300 mHAWK100 T8,700000,60000,Diesel,Manual,1493.0,100.0,7.0,0
Mahindra Bolero 2011-2019 DI - AC BS III,600000,60000,Diesel,Manual,2523.0,63.0,9.0,0
Nissan Terrano XL,700000,40000,Petrol,Manual,1598.0,102.5,5.0,1
Tata Tiago 1.05 Revotorq XT,400000,60000,Diesel,Manual,1047.0,69.0,5.0,0
Hyundai Aent Executive LPG,165000,80000,LPG,Manual,1495.0,93.7,5.0,4
Toyota Innova 2.5 V Diesel 8-seater,350000,376412,Diesel,Manual,2494.0,102.0,8.0,0
Maruti Ertiga VXI,425000,80000,Petrol,Manual,1373.0,93.7,7.0,1
Hyundai Santro Xing GL Plus,180000,70000,Petrol,Manual,1086.0,62.1,5.0,1
Maruti Alto K10 2010-2014 VXI,170000,90000,Petrol,Manual,998.0,67.1,5.0,1
Mahindra Bolero 2011-2019 DI NON AC BS III White,370000,183000,Diesel,Manual,2523.0,63.0,9.0,0
Maruti Vitara Brezza VDi,800000,27000,Diesel,Manual,1248.0,88.5,5.0,0
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,900000,35000,Diesel,Manual,1498.0,98.96,5.0,0
Maruti Swift VDI,390000,120000,Diesel,Manual,1248.0,74.0,5.0,0
Maruti Swift Dzire VDI,445000,80000,Diesel,Manual,1248.0,74.0,5.0,0
Maruti Swift Dzire VDI,459999,70000,Diesel,Manual,1248.0,74.0,5.0,0
Maruti Wagon R LXI DUO BS IV,275000,55000,LPG,Manual,998.0,61.7,5.0,4
Maruti Ritz VDi,200000,120000,Diesel,Manual,1248.0,73.9,5.0,0
Maruti Swift Dzire 1.2 Lxi BSIV,350000,72000,Petrol,Manual,1197.0,85.8,5.0,1
Tata New Safari 4X4 EXI BSIII,95000,120000,Diesel,Manual,2092.0,127.0,7.0,0
Toyota Etios GD,550000,250000,Diesel,Manual,1364.0,67.04,5.0,0
Chevrolet Tavera Neo 3 LT 9 Seats BSIII,900000,100000,Diesel,Manual,2499.0,72.4,9.0,0
Tata Sumo Gold GX,350000,120000,Diesel,Manual,2956.0,83.83,7.0,0
Nissan Micra XV CVT,325000,50000,Petrol,Automatic,1198.0,76.0,5.0,2
Hyundai Grand i10 Asta,455999,32000,Petrol,Manual,1197.0,82.0,5.0,1
Maruti Alto STD,129000,60000,Petrol,Manual,796.0,46.3,5.0,1
Maruti Alto 800 LXI,254000,40000,Petrol,Manual,796.0,47.3,5.0,1
Ford Ecosport 1.5 Diesel Trend,570000,48000,Diesel,Manual,1498.0,98.96,5.0,0
Nissan Terrano XL D Option,840000,30000,Diesel,Manual,1461.0,83.14,5.0,0
Tata New Safari DICOR 2.2 GX 4x2 BS IV,235000,100000,Diesel,Manual,2179.0,138.1,7.0,0
Mahindra TUV 300 T6,700000,50000,Diesel,Manual,1493.0,100.0,7.0,0
Hyundai Grand i10 1.2 Kappa Sportz Option,528000,5000,Petrol,Manual,1197.0,81.86,5.0,1
Jeep Compass 2.0 Limited Option,1500000,12000,Diesel,Manual,1956.0,170.0,5.0,0
Mahindra Bolero 2011-2019 DI - AC BS III,560000,72000,Diesel,Manual,2523.0,63.0,9.0,0
Mahindra Bolero 2011-2019 DI - AC BS III,600000,70000,Diesel,Manual,2523.0,63.0,9.0,0
Chevrolet Aveo U-VA 1.2 LS,102000,50000,Petrol,Manual,1150.0,74.9,5.0,1
Mahindra XUV500 W8 AWD,750000,70000,Diesel,Manual,2179.0,140.0,7.0,0
Chevrolet Aveo U-VA 1.2,148000,70000,Petrol,Manual,1150.0,76.0,5.0,1
Maruti Baleno Alpha 1.2,650000,50000,Petrol,Manual,1197.0,83.1,5.0,1
Volkswagen Polo Petrol Trendline 1.2L,310000,40000,Petrol,Manual,1198.0,73.9,5.0,1
Hyundai Xcent 1.2 Kappa S,480000,30000,Petrol,Manual,1197.0,82.0,5.0,1
Maruti Alto 800 VXI,320000,15000,Petrol,Manual,796.0,47.3,5.0,1
Honda City i VTEC VX,750000,40000,Petrol,Manual,1497.0,117.3,5.0,1
Nissan Micra Active XL Petrol,370000,40000,Petrol,Manual,1198.0,67.04,5.0,1
Maruti Swift ZXI,320000,60000,Petrol,Manual,1197.0,85.8,5.0,1
Maruti Swift ZXI,420000,67000,Petrol,Manual,1197.0,85.8,5.0,1
Maruti Swift Dzire VXi,240000,60000,Petrol,Manual,1298.0,85.8,5.0,1
Datsun RediGO 1.0 S,220000,60000,Petrol,Manual,999.0,67.0,5.0,1
Tata Tiago 1.2 Revotron XM,350000,30000,Petrol,Manual,1199.0,84.0,5.0,1
Honda Amaze VX i-DTEC,675000,40000,Diesel,Manual,1498.0,98.6,5.0,0
Toyota Etios Cross 1.2L G,434999,50000,Petrol,Manual,1197.0,78.8,5.0,1
Honda CR-V 2.0L 2WD AT,125000,200000,Petrol,Automatic,1997.0,141.1,5.0,2
Mahindra KUV 100 mFALCON G80 K6 AW,400000,14000,Petrol,Manual,1198.0,82.0,6.0,1
Chevrolet Tavera Neo 3 9 Str BSIII,425000,70000,Diesel,Manual,2499.0,72.4,9.0,0
Maruti Ritz Genus VDi,311000,94000,Diesel,Manual,1248.0,75.0,5.0,0
Chevrolet Tavera Neo 3 10 Seats BSIII,509999,197000,Diesel,Manual,2499.0,72.4,10.0,0
Ford Figo 1.5D Trend MT,530000,79000,Diesel,Manual,1498.0,99.0,5.0,0
Skoda Octavia Rider 1.9 AT TDI,210000,120000,Diesel,Manual,1896.0,66.0,5.0,0
Mahindra Marazzo M2 8Str BSIV,977000,30000,Diesel,Manual,1497.0,121.0,8.0,0
Maruti Wagon R VXI BS IV,440000,20000,Petrol,Manual,998.0,67.04,5.0,1
Maruti Wagon R VXI BS IV,440000,17000,Petrol,Manual,998.0,67.04,5.0,1
Hyundai i20 1.2 Spotz,655000,20000,Petrol,Manual,1197.0,81.83,5.0,1
Renault KWID RXT Optional,295000,60000,Petrol,Manual,799.0,53.3,5.0,1
Hyundai i20 1.2 Spotz,655000,20000,Petrol,Manual,1197.0,81.83,5.0,1
Hyundai Getz 1.1 GLE,65000,70000,Petrol,Manual,1086.0,66.6,5.0,1
Tata Hexa XT,1200000,150000,Diesel,Manual,2179.0,153.86,7.0,0
Tata Hexa XM,1251000,35000,Diesel,Manual,2179.0,153.86,7.0,0
Tata Indigo CS eLX BS IV,200000,60000,Diesel,Manual,1396.0,69.0,5.0,0
Hyundai i20 Active 1.4 SX with AVN,750000,40000,Diesel,Manual,1396.0,88.73,5.0,0
Maruti Wagon R LXI CNG,400000,60000,CNG,Manual,998.0,58.16,5.0,3
Honda Amaze E i-VTEC,475000,57000,Petrol,Manual,1198.0,86.7,5.0,1
Tata Indigo VS,110000,120000,Diesel,Manual,1405.0,70.0,5.0,0
Renault KWID 1.0 RXT 02 Anniversary Edition,350000,30000,Petrol,Manual,999.0,67.0,5.0,1
Maruti Swift Dzire Tour LDI,450000,175000,Diesel,Manual,1248.0,74.0,5.0,0
Tata Indigo LX,150000,90000,Diesel,Manual,1405.0,70.0,5.0,0
Tata Indica V2 DLS,80000,110000,Diesel,Manual,1396.0,53.5,5.0,0
Hyundai i20 Magna 1.2,430000,35000,Petrol,Manual,1197.0,81.83,5.0,1
Toyota Innova Crysta 2.4 ZX MT BSIV,1450000,81000,Diesel,Manual,2393.0,147.8,7.0,0
Chevrolet Cruze LTZ,360000,100000,Diesel,Manual,1991.0,147.9,5.0,0
Tata Hexa XTA,1445000,60000,Diesel,Automatic,2179.0,153.86,7.0,2
Honda City i DTec S,670000,60000,Diesel,Manual,1498.0,98.6,5.0,0
Mercedes-Benz GLA Class 200,2000000,70000,Petrol,Automatic,1991.0,183.0,5.0,2
Honda Amaze S i-Dtech,440000,50000,Diesel,Manual,1498.0,98.6,5.0,0
Hyundai i20 1.4 CRDi Era,254999,90000,Diesel,Manual,1396.0,90.0,5.0,0
Datsun GO Plus A Option Petrol,530000,65000,Petrol,Manual,1198.0,67.05,7.0,1
Mahindra XUV500 W4 1.99 mHawk,890000,40000,Diesel,Manual,1997.0,140.0,7.0,0
Volkswagen Polo Diesel Comfortline 1.2L,280000,80000,Diesel,Manual,1199.0,73.9,5.0,0
Maruti Swift Dzire AMT ZXI,725000,35000,Petrol,Automatic,1197.0,81.8,5.0,2
Mahindra TUV 300 T8,700000,30000,Diesel,Manual,1493.0,100.0,7.0,0
Maruti Zen Estilo LXI BSIII,90000,70000,Petrol,Manual,998.0,67.1,5.0,1
Hyundai i10 Magna 1.1L,287000,100000,Petrol,Manual,1086.0,68.05,5.0,1
Hyundai Creta 1.6 SX Automatic,1380000,55000,Petrol,Automatic,1591.0,121.3,5.0,2
Toyota Innova 2.5 G (Diesel) 7 Seater,750000,80000,Diesel,Manual,2494.0,100.6,7.0,0
Hyundai Verna 1.4 VTVT,650000,40000,Petrol,Manual,1396.0,105.5,5.0,1
Maruti Wagon R LXI BS IV,240000,108916,Petrol,Manual,998.0,67.04,5.0,1
Hyundai EON Magna Optional,290000,40000,Petrol,Manual,814.0,55.2,5.0,1
Hyundai EON Era Plus,229999,80000,Petrol,Manual,814.0,55.2,5.0,1
Honda City i DTec VX,1000000,50000,Diesel,Manual,1498.0,98.6,5.0,0
Hyundai Santro Xing GL Plus,200000,90000,Petrol,Manual,1086.0,62.1,5.0,1
Maruti Alto LX,90000,70000,Petrol,Manual,796.0,46.3,5.0,1
Hyundai i20 1.4 CRDi Asta,330000,90000,Diesel,Manual,1396.0,90.0,5.0,0
Maruti Ritz VDi ABS,200000,70000,Diesel,Manual,1248.0,73.9,5.0,0
Mahindra KUV 100 D75 K4 Plus,420000,31000,Diesel,Manual,1198.0,77.0,6.0,0
Maruti Swift Dzire VDi,260000,120000,Diesel,Manual,1248.0,73.9,5.0,0
Hyundai i20 Sportz 1.2,590000,40000,Petrol,Manual,1197.0,81.83,5.0,1
Maruti Swift VDI BSIV,545000,180000,Diesel,Manual,1248.0,74.0,5.0,0
Maruti Wagon R LXI BS IV,210000,90000,Petrol,Manual,998.0,67.1,5.0,1
Honda City 2017-2020 GXi,185000,110000,Petrol,Manual,1497.0,78.0,5.0,1
Maruti Wagon R LXI,125000,59000,Petrol,Manual,998.0,67.1,5.0,1
Hyundai EON Magna Plus,280000,60000,Petrol,Manual,814.0,55.2,5.0,1
Maruti Wagon R VXI,98000,70000,Petrol,Manual,998.0,67.1,5.0,1
Tata Indica Vista Aqua 1.4 TDI,100000,190000,Diesel,Manual,1405.0,71.0,5.0,0
Mahindra Verito Vibe 1.5 dCi D4,250000,180000,Diesel,Manual,1461.0,64.1,5.0,0
Toyota Fortuner 3.0 Diesel,750000,150000,Diesel,Manual,2982.0,171.0,7.0,0
Chevrolet Optra Magnum 2.0 LS,160000,130000,Diesel,Manual,1991.0,123.7,5.0,0
Hyundai Verna 1.6 CRDi EX AT,509999,120000,Diesel,Automatic,1582.0,126.3,5.0,2
Tata Indica V2 DL,95000,80000,Diesel,Manual,1396.0,52.8,5.0,0
Hyundai Verna 1.6 SX CRDi (O),525000,80000,Diesel,Manual,1582.0,126.32,5.0,0
Datsun RediGO 1.0 T Option,278000,20000,Petrol,Manual,999.0,67.0,5.0,1
Maruti 800 AC,50000,60000,Petrol,Manual,796.0,37.0,4.0,1
Volkswagen Polo Diesel Highline 1.2L,254999,120000,Diesel,Manual,1199.0,73.9,5.0,0
Maruti Swift Dzire VXI 1.2,675000,10000,Petrol,Manual,1197.0,81.8,5.0,1
Maruti Swift Dzire VDI,600000,147000,Diesel,Manual,1248.0,74.0,5.0,0
Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,950000,51000,Diesel,Manual,1248.0,88.5,5.0,0
Honda City 2017-2020 GXi,229999,60000,Petrol,Manual,1497.0,78.0,5.0,1
Toyota Innova 2.5 G4 Diesel 8-seater,600000,220000,Diesel,Manual,2494.0,102.0,8.0,0
Maruti Alto 800 VXI Optional,330000,20000,Petrol,Manual,796.0,47.3,5.0,1
Maruti Alto K10 VXI,350000,40000,Petrol,Manual,998.0,67.05,5.0,1
Volkswagen Polo 1.2 MPI Comfortline,560000,35000,Petrol,Manual,1199.0,74.0,5.0,1
Maruti Wagon R VXI BS IV,440000,30000,Petrol,Manual,998.0,67.04,5.0,1
Maruti A-Star Vxi,220000,90000,Petrol,Manual,998.0,66.1,5.0,1
Maruti Swift Dzire ZDI,750000,110000,Diesel,Manual,1248.0,74.02,5.0,0
Mahindra XUV500 W6 2WD,800000,140000,Diesel,Manual,2179.0,140.0,7.0,0
Tata Indica V2 DLX,59259,104000,Diesel,Manual,1396.0,53.5,5.0,0
Maruti Baleno Zeta Automatic,740000,9000,Petrol,Automatic,1197.0,83.1,5.0,2
Maruti Ignis 1.2 AMT Zeta BSIV,570000,19000,Petrol,Automatic,1197.0,81.8,5.0,2
Maruti Wagon R AMT VXI,430000,20000,Petrol,Automatic,998.0,67.0,5.0,2
Maruti Vitara Brezza ZDi Plus Dual Tone,800000,70000,Diesel,Manual,1248.0,88.5,5.0,0
Hyundai Grand i10 CRDi Sportz,450000,53000,Diesel,Manual,1120.0,70.0,5.0,0
Maruti Swift Dzire VDI,420000,105000,Diesel,Manual,1248.0,74.0,5.0,0
Mahindra Thar DI 4X4 PS,750000,16000,Diesel,Manual,2523.0,63.0,7.0,0
Maruti Baleno RS 1.0 Petrol,780000,7200,Petrol,Manual,998.0,100.5,5.0,1
Volkswagen Polo Diesel Comfortline 1.2L,320000,77000,Diesel,Manual,1199.0,73.9,5.0,0
Mahindra KUV 100 D75 K8 Dual Tone,690000,40000,Diesel,Manual,1198.0,77.0,6.0,0
Maruti Swift Dzire ZDi,375000,70000,Diesel,Manual,1248.0,73.9,5.0,0
Ford Figo 1.2P Sports Edition MT,620000,50000,Petrol,Manual,1196.0,86.8,5.0,1
Hyundai Santro Xing GL Plus LPG,300000,85000,LPG,Manual,1086.0,62.1,5.0,4
Maruti Eeco 7 Seater Standard BSIV,370000,58000,Petrol,Manual,1196.0,73.0,7.0,1
Mahindra Thar 4X4,770000,85000,Diesel,Manual,2498.0,105.0,7.0,0
Hyundai Xcent 1.2 Kappa S Option,500000,65000,Petrol,Manual,1197.0,81.86,5.0,1
Mahindra KUV 100 mFALCON D75 K2,450000,120000,Diesel,Manual,1198.0,77.0,6.0,0
Hyundai Santro Xing GL Plus,195000,50000,Petrol,Manual,1086.0,62.1,5.0,1
Maruti Wagon R AMT VXI Option,472000,30000,Petrol,Automatic,998.0,67.0,5.0,2
Maruti Alto K10 VXI,250000,58000,Petrol,Manual,998.0,67.05,5.0,1
Chevrolet Beat Diesel,165000,70000,Diesel,Manual,936.0,57.6,5.0,0
Tata Zest Quadrajet 1.3 XT,525000,110000,Diesel,Manual,1248.0,88.7,5.0,0
Maruti Wagon R LXI,145000,65000,Petrol,Manual,998.0,67.1,5.0,1
Tata Indica Vista Quadrajet 90 VX,325000,100000,Diesel,Manual,1248.0,88.8,5.0,0
Mahindra Bolero Power Plus ZLX,660000,60000,Diesel,Manual,1493.0,70.0,7.0,0
Ford Classic 1.4 Duratorq CLXI,310000,90000,Diesel,Manual,1399.0,67.0,5.0,0
Mahindra Bolero SLX 4WD BSIII,250000,200000,Diesel,Manual,2523.0,63.0,7.0,0
Ford Classic 1.4 Duratorq CLXI,330000,100000,Diesel,Manual,1399.0,67.0,5.0,0
Ford Figo Diesel Titanium,250000,80000,Diesel,Manual,1399.0,68.0,5.0,0
Mahindra NuvoSport N8 AMT,650000,60000,Diesel,Automatic,1493.0,100.0,7.0,2
Maruti Alto K10 VXI,305000,40000,Petrol,Manual,998.0,67.05,5.0,1
Maruti Ciaz VDi Plus,600000,50000,Diesel,Manual,1248.0,88.5,5.0,0
Maruti Wagon R LXI Optional,280000,110000,Petrol,Manual,998.0,67.04,5.0,1
Tata Indigo CR4,153000,50000,Diesel,Manual,1396.0,70.0,5.0,0
Mahindra TUV 300 mHAWK100 T8,700000,30000,Diesel,Manual,1493.0,100.0,7.0,0
Renault KWID RXL,325000,40000,Petrol,Manual,799.0,53.3,5.0,1
Maruti Alto K10 VXI,305000,40000,Petrol,Manual,998.0,67.05,5.0,1
Maruti 800 AC,155000,70000,Petrol,Manual,796.0,37.0,4.0,1
Maruti Alto K10 2010-2014 VXI,235000,80000,Petrol,Manual,998.0,67.1,5.0,1
Maruti Swift VXI Optional,500000,15000,Petrol,Manual,1197.0,81.8,5.0,1
Mahindra Bolero DI,120000,150000,Diesel,Manual,2523.0,63.0,7.0,0
Skoda Rapid 1.5 TDI AT Style Plus,675000,88000,Diesel,Automatic,1498.0,103.52,5.0,2
Toyota Innova 2.5 Z Diesel 7 Seater BS IV,950000,80000,Diesel,Manual,2494.0,100.6,7.0,0
Mahindra XUV500 W5 BSIV,1051000,59865,Diesel,Manual,2179.0,152.87,7.0,0
Volkswagen Polo 2015-2019 GT 1.5 TDI,591000,60000,Diesel,Manual,1498.0,108.5,5.0,0
Hyundai i20 Asta 1.4 CRDi,585000,72000,Diesel,Manual,1396.0,88.73,5.0,0
Honda City i-VTEC CVT ZX,1025000,68140,Petrol,Automatic,1497.0,117.6,5.0,2
Maruti Swift VDI,450000,53190,Diesel,Manual,1248.0,74.0,5.0,0
Hyundai i20 2015-2017 Sportz 1.4 CRDi,484999,70100,Diesel,Manual,1396.0,88.73,5.0,0
Honda Jazz 1.5 S i DTEC,650000,47725,Diesel,Manual,1498.0,98.6,5.0,0
Maruti Swift Dzire VDI,434999,70195,Diesel,Manual,1248.0,74.02,5.0,0
Ford Figo Diesel EXI,195000,77395,Diesel,Manual,1399.0,68.0,5.0,0
Mahindra Marazzo M2 8Str BSIV,1000000,17000,Diesel,Manual,1497.0,121.0,8.0,0
Hyundai Elantra CRDi SX Option AT,650000,64000,Diesel,Automatic,1498.0,113.42,5.0,2
Chevrolet Beat Diesel LS,190000,74321,Diesel,Manual,936.0,56.3,5.0,0
Maruti Swift Dzire ZDI,409999,80235,Diesel,Manual,1248.0,74.02,5.0,0
Hyundai Creta 1.6 CRDi AT SX Plus,1050000,77150,Diesel,Automatic,1582.0,126.2,5.0,2
Volkswagen Vento 1.5 TDI Highline Plus AT,651000,69000,Diesel,Automatic,1498.0,108.6,5.0,2
Maruti SX4 S Cross 2015-2017 DDiS 200 Alpha,650000,57000,Diesel,Manual,1248.0,88.5,5.0,0
Skoda Rapid 1.5 TDI Ambition Plus,750000,89000,Diesel,Manual,1498.0,103.6,5.0,0
Volkswagen Passat Highline DSG S (Spl. Edition),799000,61100,Diesel,Automatic,1968.0,140.0,5.0,2
Skoda Octavia Ambiente 1.9 TDI,355000,116000,Diesel,Manual,1896.0,66.0,5.0,0
Hyundai Verna 1.6 CRDi S Option,600000,80000,Diesel,Manual,1582.0,126.32,5.0,0
Maruti Swift VDI,685000,26000,Diesel,Manual,1248.0,74.0,5.0,0
Maruti Swift LDI,509999,100000,Diesel,Manual,1248.0,74.0,5.0,0
Maruti Alto Green LXi (CNG),150000,82300,CNG,Manual,796.0,38.4,5.0,3
Maruti Swift Dzire Vdi BSIV,650000,82050,Diesel,Manual,1248.0,73.9,5.0,0
Mahindra XUV500 W8 4WD,675000,120000,Diesel,Manual,2179.0,140.0,7.0,0
Renault KWID AMT,319000,30000,Petrol,Automatic,999.0,67.0,5.0,2
Honda Amaze S Petrol BSIV,640000,6000,Petrol,Manual,1199.0,88.76,5.0,1
Hyundai i20 1.2 Asta,650000,30000,Petrol,Manual,1197.0,81.83,5.0,1
Maruti Ertiga VDI,650000,70000,Diesel,Manual,1248.0,88.76,7.0,0
Maruti Alto Green LXi (CNG),155000,70000,CNG,Manual,796.0,38.4,5.0,3
Maruti Ertiga VDI,650000,70000,Diesel,Manual,1248.0,88.76,7.0,0
Maruti Swift Ldi BSIII,175000,120000,Diesel,Manual,1248.0,75.0,5.0,0
Hyundai Grand i10 CRDi SportZ Edition,375000,76000,Diesel,Manual,1120.0,70.0,5.0,0
Hyundai Grand i10 CRDi Asta,430000,80000,Diesel,Manual,1120.0,70.0,5.0,0
Tata Indica V2 DLS,65000,110000,Diesel,Manual,1396.0,53.5,5.0,0
Hyundai Aent GLS,150000,70000,Petrol,Manual,1495.0,94.0,5.0,1
Hyundai i20 Active S Petrol,620000,13000,Petrol,Manual,1197.0,81.86,5.0,1
Ford Classic 1.6 Duratec CLXI,250000,60000,Petrol,Manual,1596.0,99.6,5.0,1
Maruti Ritz VDi,275000,165000,Diesel,Manual,1248.0,73.9,5.0,0
Chevrolet Tavera Neo 3 LS 10 Seats BSIII,454000,120000,Diesel,Manual,2499.0,72.4,10.0,0
Mahindra TUV 300 T4,600000,30000,Diesel,Manual,1493.0,100.0,7.0,0
Volkswagen Vento Diesel Comfortline,400000,100000,Diesel,Manual,1598.0,103.6,5.0,0
Mahindra Renault Logan 1.5 DLE Diesel,180000,187000,Diesel,Manual,1461.0,65.0,5.0,0
Maruti Vitara Brezza VDi,750000,70000,Diesel,Manual,1248.0,88.5,5.0,0
Maruti Swift VXI Optional,500000,40000,Petrol,Manual,1197.0,81.8,5.0,1
Audi Q3 2.0 TDI Quattro Premium Plus,2825000,22000,Diesel,Automatic,1968.0,174.33,5.0,2
Honda Civic ZX Diesel BSIV,2125000,5500,Diesel,Manual,1597.0,118.0,5.0,0
BMW X1 sDrive20d M Sport,3350000,18000,Diesel,Automatic,1998.0,190.0,5.0,2
Honda Jazz VX CVT,840000,1500,Petrol,Automatic,1199.0,88.7,5.0,2
Honda Mobilio RS Option i DTEC,1000000,46000,Diesel,Manual,1498.0,98.6,7.0,0
Maruti Baleno Alpha 1.3,740000,24400,Diesel,Manual,1248.0,74.0,5.0,0
Volkswagen Vento 1.5 TDI Highline Plus AT BSIV,1290000,29899,Diesel,Automatic,1498.0,108.6,5.0,2
Toyota Innova Crysta 2.8 GX AT 8S BSIV,1800000,20000,Diesel,Automatic,2755.0,171.5,8.0,2
Hyundai Grand i10 Nios Sportz,775000,2000,Petrol,Manual,1197.0,81.86,5.0,1
Renault Lodgy 85PS RxL,695000,34000,Diesel,Manual,1461.0,83.8,8.0,0
Hyundai Elite i20 Asta Option CVT BSIV,730000,31000,Petrol,Automatic,1197.0,81.86,5.0,2
Chevrolet Trailblazer LTZ 4X2 AT,1295000,46000,Diesel,Automatic,2776.0,197.2,7.0,2
Isuzu MU 7 AT Premium,1160000,121000,Diesel,Automatic,2999.0,161.0,7.0,2
Mercedes-Benz GLC 220d 4MATIC,3300000,60000,Diesel,Automatic,1950.0,194.0,5.0,2
Hyundai Santro Asta BSIV,540000,7000,Petrol,Manual,1086.0,68.0,5.0,1
Maruti Celerio ZXI Optional AMT BSIV,434999,10000,Petrol,Automatic,998.0,67.04,5.0,2
Mercedes-Benz GL-Class 220d 4MATIC Sport,4600000,6000,Diesel,Automatic,2143.0,170.0,5.0,2
Force Gurkha Hard Top BS3 4WD,910000,20000,Diesel,Manual,2596.0,80.8,5.0,0
Hyundai Creta 1.6 CRDi SX,850000,59235,Diesel,Manual,1582.0,126.2,5.0,0
BMW X4 M Sport X xDrive20d,5800000,21000,Diesel,Automatic,1995.0,190.0,5.0,2
Honda Amaze S i-Dtech,520000,48000,Diesel,Manual,1498.0,98.6,5.0,0
Mahindra Xylo D4,650000,114000,Diesel,Manual,2489.0,93.7,7.0,0
Maruti Swift Dzire LDi,430000,120000,Diesel,Manual,1248.0,73.9,5.0,0
Hyundai i20 Magna Optional 1.4 CRDi,360000,144000,Diesel,Manual,1396.0,88.8,5.0,0
Hyundai i20 Magna Optional 1.4 CRDi,350000,144000,Diesel,Manual,1396.0,88.8,5.0,0
Maruti Vitara Brezza ZDi Plus Dual Tone,791000,190000,Diesel,Manual,1248.0,88.5,5.0,0
Toyota Innova 2.5 G (Diesel) 7 Seater,950000,190000,Diesel,Manual,2494.0,100.6,7.0,0
Maruti Swift VDI,690000,20000,Diesel,Manual,1248.0,74.0,5.0,0
Hyundai Verna CRDi 1.6 EX,860000,40000,Diesel,Manual,1582.0,126.2,5.0,0
Maruti Swift Dzire Vdi BSIV,371000,100000,Diesel,Manual,1248.0,73.9,5.0,0
Tata Indica V2 DLX TC,45000,60000,Diesel,Manual,1405.0,68.0,5.0,0
Ford Fiesta 1.4 ZXi TDCi Limited Edition,55000,201000,Diesel,Manual,1399.0,68.0,5.0,0
Volkswagen Vento Diesel Highline,240000,110000,Diesel,Manual,1598.0,103.6,5.0,0
Maruti Swift VDI BSIV,495000,77215,Diesel,Manual,1248.0,74.0,5.0,0
Honda Jazz 1.2 S i VTEC,671000,48228,Petrol,Manual,1199.0,88.7,5.0,1
Maruti Swift VDI Optional,693000,58559,Diesel,Manual,1248.0,74.0,5.0,0
Honda City i DTec SV,802999,50856,Diesel,Manual,1498.0,98.6,5.0,0
Honda City i VTEC VX,890000,18300,Petrol,Manual,1497.0,117.3,5.0,1
Maruti Swift LDI,495000,59292,Diesel,Manual,1248.0,74.0,5.0,0
Maruti Celerio ZXI Optional AMT BSIV,545000,10000,Petrol,Automatic,998.0,67.04,5.0,2
Maruti Baleno Zeta Automatic,775000,21147,Petrol,Automatic,1197.0,83.1,5.0,2
Honda City i-DTEC ZX,925000,69000,Diesel,Manual,1498.0,97.9,5.0,0
Mahindra Marazzo M8,1450000,10000,Diesel,Manual,1497.0,121.0,7.0,0
Maruti Swift AMT VDI,790000,16000,Diesel,Automatic,1248.0,74.0,5.0,2
Toyota Innova Crysta 2.4 VX MT 8S BSIV,1789999,36000,Diesel,Manual,2393.0,147.8,8.0,0
Maruti Baleno Delta,620000,37000,Petrol,Manual,1197.0,81.8,5.0,1
Maruti Celerio VDi,375000,61173,Diesel,Manual,793.0,47.0,5.0,0
Audi A4 35 TDI Premium Plus,2450000,30000,Diesel,Automatic,1968.0,187.74,5.0,2
Mahindra XUV500 W8 2WD,850000,75000,Diesel,Manual,2179.0,140.0,7.0,0
Maruti Baleno Alpha CVT,750000,51000,Petrol,Automatic,1197.0,81.8,5.0,2
Maruti Baleno Alpha,775000,17000,Petrol,Manual,1197.0,81.8,5.0,1
Maruti Swift Vdi BSIII,260000,100000,Diesel,Manual,1248.0,75.0,5.0,0
Audi A6 2.0 TDI Premium Plus,2000000,35000,Diesel,Automatic,1968.0,174.33,5.0,2
